
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2004-1-1,,,,,,,,,,,,,,,,,,,0.00,,,-1
2004-1-2,,,,,,,,,,,,,,,,,,,,,,
2004-1-3,,,,,,,,,,,,,,,,,,,,,,
2004-1-4,,,,,,,,,,,,,,,,,,,,,,
2004-1-5,,,,,,,,,,,,,,,,,,,,,,
2004-1-6,,,,,,,,,,,,,,,,,,,,,,
2004-1-7,,,,,,,,,,,,,,,,,,,,,,
2004-1-8,,,,,,,,,,,,,,,,,,,,,,
2004-1-9,,,,,,,,,,,,,,,,,,,,,,
2004-1-10,,,,,,,,,,,,,,,,,,,,,,
2004-1-11,,,,,,,,,,,,,,,,,,,,,,
2004-1-12,,,,,,,,,,,,,,,,,,,,,,
2004-1-13,,,,,,,,,,,,,,,,,,,,,,
2004-1-14,,,,,,,,,,,,,,,,,,,,,,
2004-1-15,,,,,,,,,,,,,,,,,,,,,,
2004-1-16,,,,,,,,,,,,,,,,,,,,,,
2004-1-17,,,,,,,,,,,,,,,,,,,,,,
2004-1-18,,,,,,,,,,,,,,,,,,,,,,
2004-1-19,,,,,,,,,,,,,,,,,,,,,,
2004-1-20,,,,,,,,,,,,,,,,,,,,,,
2004-1-21,,,,,,,,,,,,,,,,,,,,,,
2004-1-22,,,,,,,,,,,,,,,,,,,,,,
2004-1-23,,,,,,,,,,,,,,,,,,,,,,
2004-1-24,,,,,,,,,,,,,,,,,,,,,,
2004-1-25,,,,,,,,,,,,,,,,,,,,,,
2004-1-26,,,,,,,,,,,,,,,,,,,,,,
2004-1-27,,,,,,,,,,,,,,,,,,,,,,
2004-1-28,,,,,,,,,,,,,,,,,,,,,,
2004-1-29,,,,,,,,,,,,,,,,,,,,,,
2004-1-30,,,,,,,,,,,,,,,,,,,,,,
2004-1-31,,,,,,,,,,,,,,,,,,,,,,
